time,open,high,low,close
2023-01-01T01:00:00+01:00,16529.49,16533.18,16505.44,16518.95
2023-01-01T02:00:00+01:00,16518.96,16539.57,16517.48,16538.8
2023-01-01T03:00:00+01:00,16538.82,16543.3,16522.21,16533.59
2023-01-01T04:00:00+01:00,16533.52,16533.52,16510.23,16522.15
2023-01-01T05:00:00+01:00,16522.32,16523.5,16505.23,16507.68
2023-01-01T06:00:00+01:00,16508.36,16522.43,16504.62,16521.19
2023-01-01T07:00:00+01:00,16520.86,16537.17,16519.41,16532.87
2023-01-01T08:00:00+01:00,16532.81,16534.77,16496.85,16516.04
2023-01-01T09:00:00+01:00,16517.71,16522.72,16501.94,16503.74
2023-01-01T10:00:00+01:00,16503.72,16528.92,16501.35,16527.44
2023-01-01T11:00:00+01:00,16527.32,16534.02,16524.29,16532.82
2023-01-01T12:00:00+01:00,16532.88,16544.45,16532.74,16544.45
2023-01-01T13:00:00+01:00,16544.48,16558.01,16543.46,16554.87
2023-01-01T14:00:00+01:00,16554.91,16557.69,16537.81,16542.13
2023-01-01T15:00:00+01:00,16542.2,16549.79,16541.12,16541.69
2023-01-01T16:00:00+01:00,16541.69,16552.75,16532.79,16552.6
2023-01-01T17:00:00+01:00,16552.6,16571.52,16552.34,16557.92
2023-01-01T18:00:00+01:00,16558.83,16586.98,16557.82,16572.73
2023-01-01T19:00:00+01:00,16573.47,16596.42,16573.02,16586.8
2023-01-01T20:00:00+01:00,16586.79,16611.08,16586.79,16598.22
2023-01-01T21:00:00+01:00,16597.66,16616.11,16596.76,16602.65
2023-01-01T22:00:00+01:00,16603.1,16604.23,16592.57,16602.31
2023-01-01T23:00:00+01:00,16602.65,16606.18,16588.24,16598.15
2023-01-02T00:00:00+01:00,16598.09,16619.63,16598.02,16613.48
2023-01-02T01:00:00+01:00,16613.59,16620.12,16582.04,16584.17
2023-01-02T02:00:00+01:00,16584.47,16584.47,16550.33,16561.56
2023-01-02T03:00:00+01:00,16561.85,16587.04,16553.26,16583.36
2023-01-02T04:00:00+01:00,16583.29,16690.11,16579.56,16656.58
2023-01-02T05:00:00+01:00,16657.08,16665.98,16628.73,16635.01
2023-01-02T06:00:00+01:00,16635,16650.43,16615.42,16643.38
2023-01-02T07:00:00+01:00,16643.38,16650.25,16630.69,16634.43
2023-01-02T08:00:00+01:00,16634.36,16750.21,16633.03,16717.17
2023-01-02T09:00:00+01:00,16717.29,16758.39,16707.31,16729.37
2023-01-02T10:00:00+01:00,16729.26,16736.66,16710.46,16712.87
2023-01-02T11:00:00+01:00,16712.87,16746.87,16708.34,16723.51
2023-01-02T12:00:00+01:00,16723.54,16731.99,16703.5,16729.42
2023-01-02T13:00:00+01:00,16729.47,16736.08,16717.81,16718.24
2023-01-02T14:00:00+01:00,16718.24,16719.61,16684.57,16693
2023-01-02T15:00:00+01:00,16692.54,16703.1,16671.14,16694.66
2023-01-02T16:00:00+01:00,16694.65,16738.28,16689.16,16727.2
2023-01-02T17:00:00+01:00,16728.63,16730.06,16704.5,16706.86
2023-01-02T18:00:00+01:00,16706.86,16711.82,16703.3,16707.87
2023-01-02T19:00:00+01:00,16707.78,16730.45,16702.17,16717.85
2023-01-02T20:00:00+01:00,16717.87,16729.81,16710.71,16729.5
2023-01-02T21:00:00+01:00,16729.52,16730.82,16706.87,16722.51
2023-01-02T22:00:00+01:00,16722.46,16779.52,16716.45,16750.33
2023-01-02T23:00:00+01:00,16750.35,16753.33,16690.2,16693.21
2023-01-03T00:00:00+01:00,16693.26,16713.91,16663.57,16668.97
2023-01-03T01:00:00+01:00,16668.69,16698.99,16649.29,16689.66
2023-01-03T02:00:00+01:00,16689.52,16689.63,16649.52,16670.15
2023-01-03T03:00:00+01:00,16670.15,16680.92,16666.52,16670.14
2023-01-03T04:00:00+01:00,16670.22,16691.07,16664.81,16685.68
2023-01-03T05:00:00+01:00,16685.67,16690.36,16680.55,16683.41
2023-01-03T06:00:00+01:00,16683.43,16719.72,16681.91,16719.54
2023-01-03T07:00:00+01:00,16719.46,16766.33,16719.46,16721.59
